participant_id,subject_id,trajectory_id,trial_id,response,feedback,episode_start,split
sub_000223,sub_000223,traj_004744,75,2,0.38,0,heldout
sub_000223,sub_000223,traj_004744,76,3,0.72,0,heldout
sub_000223,sub_000223,traj_004744,77,3,0.72,0,heldout
sub_000223,sub_000223,traj_004744,78,3,0.71,0,heldout
sub_000223,sub_000223,traj_004744,79,3,0.82,0,heldout
sub_000223,sub_000223,traj_004744,80,3,0.78,0,heldout
sub_000223,sub_000223,traj_004744,81,3,0.74,0,heldout
sub_000223,sub_000223,traj_004744,82,3,0.72,0,heldout
sub_000223,sub_000223,traj_004744,83,3,0.75,0,heldout
sub_000223,sub_000223,traj_004744,84,3,0.63,0,heldout
sub_000223,sub_000223,traj_004744,85,1,0.48,0,heldout
sub_000223,sub_000223,traj_004744,86,3,0.57,0,heldout
sub_000223,sub_000223,traj_004744,87,0,0.61,0,heldout
sub_000223,sub_000223,traj_004744,88,0,0.6,0,heldout
sub_000223,sub_000223,traj_004744,89,3,0.63,0,heldout
sub_000223,sub_000223,traj_004744,90,0,0.53,0,heldout
sub_000223,sub_000223,traj_004744,91,3,0.73,0,heldout
sub_000223,sub_000223,traj_004744,92,3,0.7,0,heldout
sub_000223,sub_000223,traj_004744,93,0,0.5,0,heldout
sub_000223,sub_000223,traj_004744,94,3,0.61,0,heldout
sub_000223,sub_000223,traj_004744,95,3,0.63,0,heldout
sub_000223,sub_000223,traj_004744,96,3,0.73,0,heldout
sub_000223,sub_000223,traj_004744,97,3,0.63,0,heldout
sub_000223,sub_000223,traj_004744,98,0,0.61,0,heldout
sub_000223,sub_000223,traj_004744,99,0,0.68,0,heldout
sub_000223,sub_000223,traj_004744,100,0,0.64,0,heldout
sub_000223,sub_000223,traj_004744,101,0,0.69,0,heldout
sub_000223,sub_000223,traj_004744,102,0,0.76,0,heldout
sub_000223,sub_000223,traj_004744,103,0,0.61,0,heldout
sub_000223,sub_000223,traj_004744,104,3,0.85,0,heldout
sub_000223,sub_000223,traj_004744,105,3,0.74,0,heldout
sub_000223,sub_000223,traj_004744,106,0,0.72,0,heldout
sub_000223,sub_000223,traj_004744,107,0,0.76,0,heldout
sub_000223,sub_000223,traj_004744,108,0,0.65,0,heldout
sub_000223,sub_000223,traj_004744,109,3,0.81,0,heldout
sub_000223,sub_000223,traj_004744,110,3,0.86,0,heldout
sub_000223,sub_000223,traj_004744,111,3,0.91,0,heldout
sub_000223,sub_000223,traj_004744,112,3,0.91,0,heldout
sub_000223,sub_000223,traj_004744,113,3,0.96,0,heldout
sub_000223,sub_000223,traj_004744,114,3,0.89,0,heldout
sub_000223,sub_000223,traj_004744,115,3,0.9,0,heldout
sub_000223,sub_000223,traj_004744,116,3,0.78,0,heldout
sub_000223,sub_000223,traj_004744,117,3,0.97,0,heldout
sub_000223,sub_000223,traj_004744,118,3,0.94,0,heldout
sub_000223,sub_000223,traj_004744,119,3,0.96,0,heldout
sub_000263,sub_000263,traj_003278,0,2,0.23,1,heldout
sub_000263,sub_000263,traj_003278,1,3,0.22,0,heldout
sub_000263,sub_000263,traj_003278,2,1,0.76,0,heldout
sub_000263,sub_000263,traj_003278,3,2,0.16,0,heldout
sub_000263,sub_000263,traj_003278,4,0,0.92,0,heldout
sub_000263,sub_000263,traj_003278,5,0,0.98,0,heldout
sub_000263,sub_000263,traj_003278,6,1,0.82,0,heldout
sub_000263,sub_000263,traj_003278,7,0,0.92,0,heldout
sub_000263,sub_000263,traj_003278,8,0,0.93,0,heldout
sub_000263,sub_000263,traj_003278,9,0,0.85,0,heldout
sub_000263,sub_000263,traj_003278,10,0,0.79,0,heldout
sub_000263,sub_000263,traj_003278,11,0,0.86,0,heldout
sub_000263,sub_000263,traj_003278,12,0,0.71,0,heldout
sub_000263,sub_000263,traj_003278,13,1,0.74,0,heldout
sub_000263,sub_000263,traj_003278,14,0,0.81,0,heldout
sub_000263,sub_000263,traj_003278,15,0,0.7,0,heldout
sub_000263,sub_000263,traj_003278,16,0,0.76,0,heldout
sub_000263,sub_000263,traj_003278,17,0,0.74,0,heldout
sub_000263,sub_000263,traj_003278,18,3,0.3,0,heldout
sub_000263,sub_000263,traj_003278,19,1,0.72,0,heldout
sub_000263,sub_000263,traj_003278,20,1,0.7,0,heldout
sub_000263,sub_000263,traj_003278,21,0,0.65,0,heldout
sub_000263,sub_000263,traj_003278,22,1,0.72,0,heldout
sub_000263,sub_000263,traj_003278,23,0,0.48,0,heldout
sub_000263,sub_000263,traj_003278,24,1,0.84,0,heldout
sub_000263,sub_000263,traj_003278,25,1,0.82,0,heldout
sub_000263,sub_000263,traj_003278,26,1,0.75,0,heldout
sub_000263,sub_000263,traj_003278,27,1,0.79,0,heldout
sub_000263,sub_000263,traj_003278,28,1,0.78,0,heldout
sub_000263,sub_000263,traj_003278,29,1,0.76,0,heldout
sub_000263,sub_000263,traj_003278,30,1,0.81,0,heldout
sub_000263,sub_000263,traj_003278,31,1,0.74,0,heldout
sub_000263,sub_000263,traj_003278,32,0,0.48,0,heldout
sub_000263,sub_000263,traj_003278,33,0,0.5,0,heldout
sub_000263,sub_000263,traj_003278,34,0,0.45,0,heldout
sub_000263,sub_000263,traj_003278,35,1,0.64,0,heldout
sub_000263,sub_000263,traj_003278,36,1,0.61,0,heldout
sub_000263,sub_000263,traj_003278,37,1,0.54,0,heldout
sub_000263,sub_000263,traj_003278,38,1,0.6,0,heldout
sub_000263,sub_000263,traj_003278,39,1,0.51,0,heldout
sub_000263,sub_000263,traj_003278,40,0,0.61,0,heldout
sub_000263,sub_000263,traj_003278,41,1,0.51,0,heldout
sub_000263,sub_000263,traj_003278,42,1,0.49,0,heldout
sub_000263,sub_000263,traj_003278,43,1,0.5,0,heldout
sub_000263,sub_000263,traj_003278,44,1,0.42,0,heldout
sub_000263,sub_000263,traj_003278,45,1,0.47,0,heldout
sub_000263,sub_000263,traj_003278,46,0,0.54,0,heldout
sub_000263,sub_000263,traj_003278,47,2,0.51,0,heldout
sub_000263,sub_000263,traj_003278,48,3,0.31,0,heldout
sub_000263,sub_000263,traj_003278,49,1,0.4,0,heldout
sub_000263,sub_000263,traj_003278,50,0,0.61,0,heldout
sub_000263,sub_000263,traj_003278,51,0,0.59,0,heldout
sub_000263,sub_000263,traj_003278,52,0,0.57,0,heldout
sub_000263,sub_000263,traj_003278,53,0,0.48,0,heldout
sub_000263,sub_000263,traj_003278,54,0,0.54,0,heldout
sub_000263,sub_000263,traj_003278,55,0,0.5,0,heldout
sub_000263,sub_000263,traj_003278,56,0,0.61,0,heldout
sub_000263,sub_000263,traj_003278,57,0,0.65,0,heldout
sub_000263,sub_000263,traj_003278,58,0,0.58,0,heldout
sub_000263,sub_000263,traj_003278,59,1,0.29,0,heldout
sub_000263,sub_000263,traj_003278,60,3,0.42,0,heldout
sub_000263,sub_000263,traj_003278,61,2,0.6,0,heldout
sub_000263,sub_000263,traj_003278,62,2,0.63,0,heldout
sub_000263,sub_000263,traj_003278,63,0,0.65,0,heldout
sub_000263,sub_000263,traj_003278,64,0,0.45,0,heldout
sub_000263,sub_000263,traj_003278,65,2,0.59,0,heldout
sub_000263,sub_000263,traj_003278,66,2,0.54,0,heldout
sub_000263,sub_000263,traj_003278,67,0,0.51,0,heldout
sub_000263,sub_000263,traj_003278,68,2,0.62,0,heldout
sub_000263,sub_000263,traj_003278,69,2,0.66,0,heldout
sub_000263,sub_000263,traj_003278,70,2,0.69,0,heldout
sub_000263,sub_000263,traj_003278,71,0,0.44,0,heldout
sub_000263,sub_000263,traj_003278,72,2,0.63,0,heldout
sub_000263,sub_000263,traj_003278,73,0,0.45,0,heldout
sub_000263,sub_000263,traj_003278,74,0,0.44,0,heldout
sub_000263,sub_000263,traj_003278,75,2,0.65,0,heldout
sub_000263,sub_000263,traj_003278,76,0,0.48,0,heldout
sub_000263,sub_000263,traj_003278,77,2,0.65,0,heldout
sub_000263,sub_000263,traj_003278,78,2,0.68,0,heldout
sub_000263,sub_000263,traj_003278,79,0,0.48,0,heldout
sub_000263,sub_000263,traj_003278,80,0,0.45,0,heldout
sub_000263,sub_000263,traj_003278,81,2,0.51,0,heldout
sub_000263,sub_000263,traj_003278,82,0,0.42,0,heldout
sub_000263,sub_000263,traj_003278,83,0,0.43,0,heldout
sub_000263,sub_000263,traj_003278,84,0,0.44,0,heldout
sub_000263,sub_000263,traj_003278,85,2,0.61,0,heldout
sub_000263,sub_000263,traj_003278,86,2,0.54,0,heldout
sub_000263,sub_000263,traj_003278,87,2,0.63,0,heldout
sub_000263,sub_000263,traj_003278,88,0,0.39,0,heldout
sub_000263,sub_000263,traj_003278,89,0,0.36,0,heldout
sub_000263,sub_000263,traj_003278,90,2,0.64,0,heldout
sub_000263,sub_000263,traj_003278,91,0,0.34,0,heldout
sub_000263,sub_000263,traj_003278,92,2,0.62,0,heldout
sub_000263,sub_000263,traj_003278,93,2,0.63,0,heldout
sub_000263,sub_000263,traj_003278,94,0,0.38,0,heldout
sub_000263,sub_000263,traj_003278,95,0,0.35,0,heldout
sub_000263,sub_000263,traj_003278,96,2,0.45,0,heldout
sub_000263,sub_000263,traj_003278,97,2,0.55,0,heldout
sub_000263,sub_000263,traj_003278,98,0,0.35,0,heldout
sub_000263,sub_000263,traj_003278,99,0,0.3,0,heldout
sub_000263,sub_000263,traj_003278,100,2,0.45,0,heldout
sub_000263,sub_000263,traj_003278,101,3,0.54,0,heldout
sub_000263,sub_000263,traj_003278,102,1,0.26,0,heldout
sub_000263,sub_000263,traj_003278,103,3,0.5,0,heldout
sub_000263,sub_000263,traj_003278,104,2,0.4,0,heldout
sub_000263,sub_000263,traj_003278,105,3,0.6,0,heldout
sub_000263,sub_000263,traj_003278,106,3,0.53,0,heldout
sub_000263,sub_000263,traj_003278,107,3,0.54,0,heldout
sub_000263,sub_000263,traj_003278,108,3,0.61,0,heldout
sub_000263,sub_000263,traj_003278,109,3,0.55,0,heldout
sub_000263,sub_000263,traj_003278,110,3,0.54,0,heldout
sub_000263,sub_000263,traj_003278,111,3,0.63,0,heldout
sub_000263,sub_000263,traj_003278,112,3,0.64,0,heldout
sub_000263,sub_000263,traj_003278,113,3,0.52,0,heldout
sub_000263,sub_000263,traj_003278,114,3,0.61,0,heldout
sub_000263,sub_000263,traj_003278,115,3,0.55,0,heldout
sub_000263,sub_000263,traj_003278,116,0,0.33,0,heldout
sub_000263,sub_000263,traj_003278,117,2,0.45,0,heldout
sub_000263,sub_000263,traj_003278,118,1,0.49,0,heldout
sub_000263,sub_000263,traj_003278,119,3,0.45,0,heldout
sub_000264,sub_000264,traj_003294,0,0,0.75,1,heldout
sub_000264,sub_000264,traj_003294,1,2,0.29,0,heldout
sub_000264,sub_000264,traj_003294,2,1,0.63,0,heldout
sub_000264,sub_000264,traj_003294,3,3,0.38,0,heldout
sub_000264,sub_000264,traj_003294,4,0,0.71,0,heldout
sub_000264,sub_000264,traj_003294,5,0,0.72,0,heldout
sub_000264,sub_000264,traj_003294,6,0,0.65,0,heldout
sub_000264,sub_000264,traj_003294,7,0,0.55,0,heldout
sub_000264,sub_000264,traj_003294,8,1,0.62,0,heldout
sub_000264,sub_000264,traj_003294,9,3,0.29,0,heldout
sub_000264,sub_000264,traj_003294,10,1,0.55,0,heldout
sub_000264,sub_000264,traj_003294,11,0,0.53,0,heldout
sub_000264,sub_000264,traj_003294,12,1,0.59,0,heldout
sub_000264,sub_000264,traj_003294,13,0,0.63,0,heldout
sub_000264,sub_000264,traj_003294,14,0,0.58,0,heldout
sub_000264,sub_000264,traj_003294,15,0,0.58,0,heldout
sub_000264,sub_000264,traj_003294,16,0,0.55,0,heldout
sub_000264,sub_000264,traj_003294,17,1,0.5,0,heldout
sub_000264,sub_000264,traj_003294,18,0,0.56,0,heldout
sub_000264,sub_000264,traj_003294,19,0,0.53,0,heldout
sub_000264,sub_000264,traj_003294,20,0,0.63,0,heldout
sub_000264,sub_000264,traj_003294,21,0,0.56,0,heldout
sub_000264,sub_000264,traj_003294,22,0,0.57,0,heldout
sub_000264,sub_000264,traj_003294,23,1,0.52,0,heldout
sub_000264,sub_000264,traj_003294,24,0,0.53,0,heldout
sub_000264,sub_000264,traj_003294,25,0,0.63,0,heldout
sub_000264,sub_000264,traj_003294,26,1,0.5,0,heldout
sub_000264,sub_000264,traj_003294,27,0,0.63,0,heldout
sub_000264,sub_000264,traj_003294,28,0,0.58,0,heldout
sub_000264,sub_000264,traj_003294,29,0,0.6,0,heldout
sub_000264,sub_000264,traj_003294,30,0,0.59,0,heldout
sub_000264,sub_000264,traj_003294,31,0,0.67,0,heldout
sub_000264,sub_000264,traj_003294,32,0,0.68,0,heldout
sub_000264,sub_000264,traj_003294,33,0,0.64,0,heldout
sub_000264,sub_000264,traj_003294,34,0,0.72,0,heldout
sub_000264,sub_000264,traj_003294,35,0,0.71,0,heldout
sub_000264,sub_000264,traj_003294,36,0,0.79,0,heldout
sub_000264,sub_000264,traj_003294,37,0,0.75,0,heldout
sub_000264,sub_000264,traj_003294,38,0,0.83,0,heldout
sub_000264,sub_000264,traj_003294,39,0,0.68,0,heldout
sub_000264,sub_000264,traj_003294,40,0,0.73,0,heldout
sub_000264,sub_000264,traj_003294,41,0,0.74,0,heldout
sub_000264,sub_000264,traj_003294,42,0,0.71,0,heldout
sub_000264,sub_000264,traj_003294,43,0,0.66,0,heldout
sub_000264,sub_000264,traj_003294,44,0,0.64,0,heldout
sub_000264,sub_000264,traj_003294,45,0,0.68,0,heldout
sub_000264,sub_000264,traj_003294,46,0,0.61,0,heldout
sub_000264,sub_000264,traj_003294,47,0,0.62,0,heldout
sub_000264,sub_000264,traj_003294,48,0,0.64,0,heldout
sub_000264,sub_000264,traj_003294,49,0,0.64,0,heldout
sub_000264,sub_000264,traj_003294,50,0,0.63,0,heldout
sub_000264,sub_000264,traj_003294,51,0,0.6,0,heldout
sub_000264,sub_000264,traj_003294,52,0,0.56,0,heldout
sub_000264,sub_000264,traj_003294,53,0,0.57,0,heldout
sub_000264,sub_000264,traj_003294,54,0,0.57,0,heldout
sub_000264,sub_000264,traj_003294,55,0,0.58,0,heldout
sub_000264,sub_000264,traj_003294,56,0,0.6,0,heldout
sub_000264,sub_000264,traj_003294,57,0,0.62,0,heldout
sub_000264,sub_000264,traj_003294,58,0,0.66,0,heldout
sub_000264,sub_000264,traj_003294,59,0,0.71,0,heldout
sub_000264,sub_000264,traj_003294,60,0,0.6,0,heldout
sub_000264,sub_000264,traj_003294,61,0,0.66,0,heldout
sub_000264,sub_000264,traj_003294,62,0,0.67,0,heldout
sub_000264,sub_000264,traj_003294,63,0,0.64,0,heldout
sub_000264,sub_000264,traj_003294,64,0,0.66,0,heldout
sub_000264,sub_000264,traj_003294,65,0,0.72,0,heldout
sub_000264,sub_000264,traj_003294,66,0,0.66,0,heldout
sub_000264,sub_000264,traj_003294,67,0,0.61,0,heldout
sub_000264,sub_000264,traj_003294,68,0,0.6,0,heldout
sub_000264,sub_000264,traj_003294,69,0,0.67,0,heldout
sub_000264,sub_000264,traj_003294,70,1,0.6,0,heldout
sub_000264,sub_000264,traj_003294,71,0,0.65,0,heldout
sub_000264,sub_000264,traj_003294,72,0,0.73,0,heldout
sub_000264,sub_000264,traj_003294,73,1,0.65,0,heldout
sub_000264,sub_000264,traj_003294,74,0,0.74,0,heldout
sub_000264,sub_000264,traj_003294,75,0,0.68,0,heldout
sub_000264,sub_000264,traj_003294,76,0,0.7,0,heldout
sub_000264,sub_000264,traj_003294,77,0,0.78,0,heldout
sub_000264,sub_000264,traj_003294,78,0,0.81,0,heldout
sub_000264,sub_000264,traj_003294,79,0,0.79,0,heldout
sub_000264,sub_000264,traj_003294,80,0,0.88,0,heldout
sub_000264,sub_000264,traj_003294,81,0,0.85,0,heldout
sub_000264,sub_000264,traj_003294,82,0,0.84,0,heldout
sub_000264,sub_000264,traj_003294,83,0,0.81,0,heldout
sub_000264,sub_000264,traj_003294,84,0,0.8,0,heldout
sub_000264,sub_000264,traj_003294,85,0,0.84,0,heldout
sub_000264,sub_000264,traj_003294,86,0,0.75,0,heldout
sub_000264,sub_000264,traj_003294,87,0,0.74,0,heldout
sub_000264,sub_000264,traj_003294,88,0,0.77,0,heldout
sub_000264,sub_000264,traj_003294,89,0,0.67,0,heldout
sub_000264,sub_000264,traj_003294,90,0,0.65,0,heldout
sub_000264,sub_000264,traj_003294,91,0,0.73,0,heldout
sub_000264,sub_000264,traj_003294,92,0,0.66,0,heldout
sub_000264,sub_000264,traj_003294,93,0,0.65,0,heldout
sub_000264,sub_000264,traj_003294,94,0,0.6,0,heldout
sub_000264,sub_000264,traj_003294,95,0,0.63,0,heldout
sub_000264,sub_000264,traj_003294,96,0,0.57,0,heldout
sub_000264,sub_000264,traj_003294,97,1,0.51,0,heldout
sub_000264,sub_000264,traj_003294,98,0,0.7,0,heldout
sub_000264,sub_000264,traj_003294,99,0,0.58,0,heldout
sub_000264,sub_000264,traj_003294,100,0,0.62,0,heldout
sub_000264,sub_000264,traj_003294,101,0,0.53,0,heldout
sub_000264,sub_000264,traj_003294,102,0,0.61,0,heldout
sub_000264,sub_000264,traj_003294,103,0,0.62,0,heldout
sub_000264,sub_000264,traj_003294,104,0,0.6,0,heldout
sub_000264,sub_000264,traj_003294,105,0,0.54,0,heldout
sub_000264,sub_000264,traj_003294,106,0,0.61,0,heldout
sub_000264,sub_000264,traj_003294,107,0,0.63,0,heldout
sub_000264,sub_000264,traj_003294,108,0,0.67,0,heldout
sub_000264,sub_000264,traj_003294,109,0,0.61,0,heldout
sub_000264,sub_000264,traj_003294,110,0,0.59,0,heldout
sub_000264,sub_000264,traj_003294,111,0,0.55,0,heldout
sub_000264,sub_000264,traj_003294,112,0,0.49,0,heldout
sub_000264,sub_000264,traj_003294,113,0,0.56,0,heldout
sub_000264,sub_000264,traj_003294,114,0,0.42,0,heldout
sub_000264,sub_000264,traj_003294,115,0,0.46,0,heldout
sub_000264,sub_000264,traj_003294,116,0,0.43,0,heldout
sub_000264,sub_000264,traj_003294,117,0,0.43,0,heldout
sub_000264,sub_000264,traj_003294,118,0,0.45,0,heldout
sub_000264,sub_000264,traj_003294,119,0,0.48,0,heldout
sub_000278,sub_000278,traj_004095,0,0,0.93,1,heldout
sub_000278,sub_000278,traj_004095,1,0,0.89,0,heldout
sub_000278,sub_000278,traj_004095,2,2,0.66,0,heldout
sub_000278,sub_000278,traj_004095,3,2,0.7,0,heldout
sub_000278,sub_000278,traj_004095,4,0,0.88,0,heldout
sub_000278,sub_000278,traj_004095,5,0,0.85,0,heldout
sub_000278,sub_000278,traj_004095,6,0,0.84,0,heldout
sub_000278,sub_000278,traj_004095,7,0,0.87,0,heldout
sub_000278,sub_000278,traj_004095,8,0,0.75,0,heldout
sub_000278,sub_000278,traj_004095,9,0,0.75,0,heldout
sub_000278,sub_000278,traj_004095,10,0,0.75,0,heldout
sub_000278,sub_000278,traj_004095,11,0,0.85,0,heldout
sub_000278,sub_000278,traj_004095,12,0,0.83,0,heldout
sub_000278,sub_000278,traj_004095,13,0,0.67,0,heldout
sub_000278,sub_000278,traj_004095,14,0,0.71,0,heldout
sub_000278,sub_000278,traj_004095,15,0,0.68,0,heldout
sub_000278,sub_000278,traj_004095,16,0,0.71,0,heldout
sub_000278,sub_000278,traj_004095,17,0,0.76,0,heldout
sub_000278,sub_000278,traj_004095,18,0,0.72,0,heldout
sub_000278,sub_000278,traj_004095,19,0,0.74,0,heldout
sub_000278,sub_000278,traj_004095,20,0,0.6,0,heldout
sub_000278,sub_000278,traj_004095,21,3,0.4,0,heldout
sub_000278,sub_000278,traj_004095,22,1,0.84,0,heldout
sub_000278,sub_000278,traj_004095,23,1,0.79,0,heldout
sub_000278,sub_000278,traj_004095,24,1,0.87,0,heldout
sub_000278,sub_000278,traj_004095,25,1,0.77,0,heldout
sub_000278,sub_000278,traj_004095,26,1,0.82,0,heldout
sub_000278,sub_000278,traj_004095,27,1,0.74,0,heldout
sub_000278,sub_000278,traj_004095,28,1,0.86,0,heldout
sub_000278,sub_000278,traj_004095,29,1,0.83,0,heldout
sub_000278,sub_000278,traj_004095,30,1,0.91,0,heldout
sub_000278,sub_000278,traj_004095,31,1,0.78,0,heldout
sub_000278,sub_000278,traj_004095,32,1,0.93,0,heldout
sub_000278,sub_000278,traj_004095,33,1,0.84,0,heldout
sub_000278,sub_000278,traj_004095,34,1,0.83,0,heldout
sub_000278,sub_000278,traj_004095,35,1,0.82,0,heldout
sub_000278,sub_000278,traj_004095,36,1,0.73,0,heldout
sub_000278,sub_000278,traj_004095,37,1,0.9,0,heldout
sub_000278,sub_000278,traj_004095,38,1,0.86,0,heldout
sub_000278,sub_000278,traj_004095,39,1,0.93,0,heldout
sub_000278,sub_000278,traj_004095,40,1,0.87,0,heldout
sub_000278,sub_000278,traj_004095,41,1,0.88,0,heldout
sub_000278,sub_000278,traj_004095,42,1,0.88,0,heldout
sub_000278,sub_000278,traj_004095,43,1,0.85,0,heldout
sub_000278,sub_000278,traj_004095,44,1,0.88,0,heldout
sub_000278,sub_000278,traj_004095,45,1,0.85,0,heldout
sub_000278,sub_000278,traj_004095,46,1,0.92,0,heldout
sub_000278,sub_000278,traj_004095,47,1,0.88,0,heldout
sub_000278,sub_000278,traj_004095,48,1,1.0,0,heldout
sub_000278,sub_000278,traj_004095,49,1,0.87,0,heldout
sub_000278,sub_000278,traj_004095,50,1,0.89,0,heldout
sub_000278,sub_000278,traj_004095,51,1,0.92,0,heldout
sub_000278,sub_000278,traj_004095,52,1,0.87,0,heldout
sub_000278,sub_000278,traj_004095,53,1,0.84,0,heldout
sub_000278,sub_000278,traj_004095,54,1,0.82,0,heldout
sub_000278,sub_000278,traj_004095,55,1,0.85,0,heldout
sub_000278,sub_000278,traj_004095,56,1,0.87,0,heldout
sub_000278,sub_000278,traj_004095,57,1,0.87,0,heldout
sub_000278,sub_000278,traj_004095,58,1,0.89,0,heldout
sub_000278,sub_000278,traj_004095,59,1,0.82,0,heldout
sub_000278,sub_000278,traj_004095,60,1,0.92,0,heldout
sub_000278,sub_000278,traj_004095,61,1,0.91,0,heldout
sub_000278,sub_000278,traj_004095,62,1,0.85,0,heldout
sub_000278,sub_000278,traj_004095,63,1,0.9,0,heldout
sub_000278,sub_000278,traj_004095,64,1,0.97,0,heldout
sub_000278,sub_000278,traj_004095,65,1,0.91,0,heldout
sub_000278,sub_000278,traj_004095,66,1,0.94,0,heldout
sub_000278,sub_000278,traj_004095,67,1,0.89,0,heldout
sub_000278,sub_000278,traj_004095,68,1,0.86,0,heldout
sub_000278,sub_000278,traj_004095,69,1,0.91,0,heldout
sub_000278,sub_000278,traj_004095,70,1,0.84,0,heldout
sub_000278,sub_000278,traj_004095,71,1,0.81,0,heldout
sub_000278,sub_000278,traj_004095,72,1,0.9,0,heldout
sub_000278,sub_000278,traj_004095,73,1,0.92,0,heldout
sub_000278,sub_000278,traj_004095,74,1,0.89,0,heldout
sub_000278,sub_000278,traj_004095,75,1,0.85,0,heldout
sub_000278,sub_000278,traj_004095,76,1,0.83,0,heldout
sub_000278,sub_000278,traj_004095,77,1,0.85,0,heldout
sub_000278,sub_000278,traj_004095,78,1,0.81,0,heldout
sub_000278,sub_000278,traj_004095,79,1,0.89,0,heldout
sub_000278,sub_000278,traj_004095,80,1,0.9,0,heldout
sub_000278,sub_000278,traj_004095,81,1,0.88,0,heldout
sub_000278,sub_000278,traj_004095,82,1,0.84,0,heldout
sub_000278,sub_000278,traj_004095,83,1,0.9,0,heldout
sub_000278,sub_000278,traj_004095,84,1,0.82,0,heldout
sub_000278,sub_000278,traj_004095,85,1,0.9,0,heldout
sub_000278,sub_000278,traj_004095,86,1,0.88,0,heldout
sub_000278,sub_000278,traj_004095,87,1,0.85,0,heldout
sub_000278,sub_000278,traj_004095,88,1,0.89,0,heldout
sub_000278,sub_000278,traj_004095,89,1,0.95,0,heldout
sub_000278,sub_000278,traj_004095,90,1,0.81,0,heldout
sub_000278,sub_000278,traj_004095,91,1,0.92,0,heldout
sub_000278,sub_000278,traj_004095,92,1,0.8,0,heldout
sub_000278,sub_000278,traj_004095,93,1,0.85,0,heldout
sub_000278,sub_000278,traj_004095,94,1,0.78,0,heldout
sub_000278,sub_000278,traj_004095,95,1,0.79,0,heldout
sub_000278,sub_000278,traj_004095,96,1,0.73,0,heldout
sub_000278,sub_000278,traj_004095,97,1,0.82,0,heldout
sub_000278,sub_000278,traj_004095,98,1,0.84,0,heldout
sub_000278,sub_000278,traj_004095,99,1,0.79,0,heldout
sub_000278,sub_000278,traj_004095,100,1,0.78,0,heldout
sub_000278,sub_000278,traj_004095,101,1,0.81,0,heldout
sub_000278,sub_000278,traj_004095,102,1,0.79,0,heldout
sub_000278,sub_000278,traj_004095,103,1,0.81,0,heldout
sub_000278,sub_000278,traj_004095,104,1,0.73,0,heldout
sub_000278,sub_000278,traj_004095,105,1,0.8,0,heldout
sub_000278,sub_000278,traj_004095,106,1,0.69,0,heldout
sub_000278,sub_000278,traj_004095,107,0,0.86,0,heldout
sub_000278,sub_000278,traj_004095,108,0,0.81,0,heldout
sub_000278,sub_000278,traj_004095,109,0,0.86,0,heldout
sub_000278,sub_000278,traj_004095,110,0,0.76,0,heldout
sub_000278,sub_000278,traj_004095,111,0,0.83,0,heldout
sub_000278,sub_000278,traj_004095,112,0,0.81,0,heldout
sub_000278,sub_000278,traj_004095,113,0,0.81,0,heldout
sub_000278,sub_000278,traj_004095,114,0,0.77,0,heldout
sub_000278,sub_000278,traj_004095,115,0,0.85,0,heldout
sub_000278,sub_000278,traj_004095,116,0,0.86,0,heldout
sub_000278,sub_000278,traj_004095,117,0,0.99,0,heldout
sub_000278,sub_000278,traj_004095,118,0,0.94,0,heldout
sub_000278,sub_000278,traj_004095,119,0,0.89,0,heldout
sub_000284,sub_000284,traj_001312,0,0,0.67,1,heldout
sub_000284,sub_000284,traj_001312,1,2,0.89,0,heldout
sub_000284,sub_000284,traj_001312,2,1,0.28,0,heldout
sub_000284,sub_000284,traj_001312,3,3,0.33,0,heldout
sub_000284,sub_000284,traj_001312,4,2,0.97,0,heldout
sub_000284,sub_000284,traj_001312,5,2,0.99,0,heldout
sub_000284,sub_000284,traj_001312,6,2,0.93,0,heldout
sub_000284,sub_000284,traj_001312,7,2,0.98,0,heldout
sub_000284,sub_000284,traj_001312,8,2,0.93,0,heldout
sub_000284,sub_000284,traj_001312,9,2,0.98,0,heldout
sub_000284,sub_000284,traj_001312,10,2,0.94,0,heldout
sub_000284,sub_000284,traj_001312,11,2,0.99,0,heldout
sub_000284,sub_000284,traj_001312,12,2,0.96,0,heldout
sub_000284,sub_000284,traj_001312,13,2,0.85,0,heldout
sub_000284,sub_000284,traj_001312,14,2,0.88,0,heldout
sub_000284,sub_000284,traj_001312,15,2,0.8,0,heldout
sub_000284,sub_000284,traj_001312,16,2,0.75,0,heldout
sub_000284,sub_000284,traj_001312,17,2,0.9,0,heldout
sub_000284,sub_000284,traj_001312,18,2,0.8,0,heldout
sub_000284,sub_000284,traj_001312,19,2,0.79,0,heldout
sub_000284,sub_000284,traj_001312,20,2,0.91,0,heldout
sub_000284,sub_000284,traj_001312,21,2,0.86,0,heldout
sub_000284,sub_000284,traj_001312,22,2,0.79,0,heldout
sub_000284,sub_000284,traj_001312,23,2,0.79,0,heldout
sub_000284,sub_000284,traj_001312,24,2,0.7,0,heldout
sub_000284,sub_000284,traj_001312,25,2,0.72,0,heldout
sub_000284,sub_000284,traj_001312,26,3,0.46,0,heldout
sub_000284,sub_000284,traj_001312,27,1,0.56,0,heldout
sub_000284,sub_000284,traj_001312,28,0,0.5,0,heldout
sub_000284,sub_000284,traj_001312,29,2,0.74,0,heldout
sub_000284,sub_000284,traj_001312,30,2,0.76,0,heldout
