participant_id,subject_id,trajectory_id,trial_id,response,feedback,episode_start,rt_ms,rt,trial_mask,masking_reason,split
sub_000284,sub_000284,traj_003175,73,2,0.72,0,185.0,0.185,1,included,train
sub_000284,sub_000284,traj_003175,74,2,0.72,0,191.0,0.191,1,included,train
sub_000284,sub_000284,traj_003175,75,2,0.74,0,11.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,76,2,0.73,0,25.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,77,2,0.76,0,46.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,78,2,0.79,0,207.0,0.207,1,included,train
sub_000284,sub_000284,traj_003175,79,2,0.74,0,123.0,0.123,1,included,train
sub_000284,sub_000284,traj_003175,80,2,0.74,0,374.0,0.374,1,included,train
sub_000284,sub_000284,traj_003175,81,2,0.7,0,348.0,0.348,1,included,train
sub_000284,sub_000284,traj_003175,82,2,0.75,0,235.0,0.235,1,included,train
sub_000284,sub_000284,traj_003175,83,2,0.77,0,165.0,0.165,1,included,train
sub_000284,sub_000284,traj_003175,84,2,0.72,0,172.0,0.172,1,included,train
sub_000284,sub_000284,traj_003175,85,2,0.72,0,106.0,0.106,1,included,train
sub_000284,sub_000284,traj_003175,86,2,0.72,0,31.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,87,2,0.68,0,142.0,0.142,1,included,train
sub_000284,sub_000284,traj_003175,88,2,0.79,0,127.0,0.127,1,included,train
sub_000284,sub_000284,traj_003175,89,2,0.74,0,288.0,0.288,1,included,train
sub_000284,sub_000284,traj_003175,90,2,0.71,0,117.0,0.117,1,included,train
sub_000284,sub_000284,traj_003175,91,2,0.81,0,144.0,0.144,1,included,train
sub_000284,sub_000284,traj_003175,92,2,0.74,0,147.0,0.147,1,included,train
sub_000284,sub_000284,traj_003175,93,2,0.84,0,24.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,94,2,0.74,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_003175,95,2,0.76,0,328.0,0.328,1,included,train
sub_000284,sub_000284,traj_003175,96,2,0.73,0,54.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,97,2,0.75,0,170.0,0.17,1,included,train
sub_000284,sub_000284,traj_003175,98,1,0.27,0,189.0,0.189,1,included,train
sub_000284,sub_000284,traj_003175,99,3,0.39,0,85.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,100,0,0.22,0,50.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,101,2,0.63,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_003175,102,2,0.63,0,214.0,0.214,1,included,train
sub_000284,sub_000284,traj_003175,103,2,0.67,0,284.0,0.284,1,included,train
sub_000284,sub_000284,traj_003175,104,2,0.76,0,199.0,0.199,1,included,train
sub_000284,sub_000284,traj_003175,105,2,0.75,0,293.0,0.293,1,included,train
sub_000284,sub_000284,traj_003175,106,2,0.67,0,201.0,0.201,1,included,train
sub_000284,sub_000284,traj_003175,107,2,0.66,0,262.0,0.262,1,included,train
sub_000284,sub_000284,traj_003175,108,2,0.65,0,155.0,0.155,1,included,train
sub_000284,sub_000284,traj_003175,109,2,0.63,0,182.0,0.182,1,included,train
sub_000284,sub_000284,traj_003175,110,2,0.58,0,212.0,0.212,1,included,train
sub_000284,sub_000284,traj_003175,111,2,0.6,0,162.0,0.162,1,included,train
sub_000284,sub_000284,traj_003175,112,2,0.58,0,202.0,0.202,1,included,train
sub_000284,sub_000284,traj_003175,113,2,0.55,0,236.0,0.236,1,included,train
sub_000284,sub_000284,traj_003175,114,0,0.32,0,247.0,0.247,1,included,train
sub_000284,sub_000284,traj_003175,115,2,0.53,0,217.0,0.217,1,included,train
sub_000284,sub_000284,traj_003175,116,2,0.68,0,246.0,0.246,1,included,train
sub_000284,sub_000284,traj_003175,117,1,0.18,0,422.0,0.422,1,included,train
sub_000284,sub_000284,traj_003175,118,3,0.68,0,19.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_003175,119,3,0.59,0,183.0,0.183,1,included,train
sub_000284,sub_000284,traj_004642,0,0,0.64,1,3174.0,1.0,0,above_3000_ms,train
sub_000284,sub_000284,traj_004642,1,0,0.69,0,55.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,2,0,0.65,0,2.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,3,0,0.64,0,253.0,0.253,1,included,train
sub_000284,sub_000284,traj_004642,4,0,0.59,0,219.0,0.219,1,included,train
sub_000284,sub_000284,traj_004642,5,0,0.6,0,71.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,6,0,0.68,0,560.0,0.56,1,included,train
sub_000284,sub_000284,traj_004642,7,0,0.59,0,315.0,0.315,1,included,train
sub_000284,sub_000284,traj_004642,8,0,0.59,0,1205.0,1.205,1,included,train
sub_000284,sub_000284,traj_004642,9,0,0.54,0,638.0,0.638,1,included,train
sub_000284,sub_000284,traj_004642,10,0,0.56,0,513.0,0.513,1,included,train
sub_000284,sub_000284,traj_004642,11,0,0.6,0,88.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,12,0,0.49,0,3132.0,1.0,0,above_3000_ms,train
sub_000284,sub_000284,traj_004642,13,0,0.57,0,294.0,0.294,1,included,train
sub_000284,sub_000284,traj_004642,14,0,0.61,0,741.0,0.741,1,included,train
sub_000284,sub_000284,traj_004642,15,0,0.55,0,1265.0,1.265,1,included,train
sub_000284,sub_000284,traj_004642,16,0,0.57,0,386.0,0.386,1,included,train
sub_000284,sub_000284,traj_004642,17,0,0.59,0,381.0,0.381,1,included,train
sub_000284,sub_000284,traj_004642,18,0,0.54,0,366.0,0.366,1,included,train
sub_000284,sub_000284,traj_004642,19,0,0.53,0,501.0,0.501,1,included,train
sub_000284,sub_000284,traj_004642,20,0,0.64,0,1041.0,1.041,1,included,train
sub_000284,sub_000284,traj_004642,21,0,0.57,0,1093.0,1.093,1,included,train
sub_000284,sub_000284,traj_004642,22,0,0.62,0,116.0,0.116,1,included,train
sub_000284,sub_000284,traj_004642,23,0,0.67,0,1532.0,1.532,1,included,train
sub_000284,sub_000284,traj_004642,24,0,0.7,0,119.0,0.119,1,included,train
sub_000284,sub_000284,traj_004642,25,0,0.62,0,204.0,0.204,1,included,train
sub_000284,sub_000284,traj_004642,26,0,0.62,0,96.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,27,0,0.61,0,1429.0,1.429,1,included,train
sub_000284,sub_000284,traj_004642,28,0,0.57,0,404.0,0.404,1,included,train
sub_000284,sub_000284,traj_004642,29,0,0.55,0,250.0,0.25,1,included,train
sub_000284,sub_000284,traj_004642,30,0,0.62,0,154.0,0.154,1,included,train
sub_000284,sub_000284,traj_004642,31,0,0.58,0,153.0,0.153,1,included,train
sub_000284,sub_000284,traj_004642,32,0,0.67,0,403.0,0.403,1,included,train
sub_000284,sub_000284,traj_004642,33,0,0.71,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_004642,34,0,0.73,0,340.0,0.34,1,included,train
sub_000284,sub_000284,traj_004642,35,0,0.69,0,1.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,36,0,0.77,0,176.0,0.176,1,included,train
sub_000284,sub_000284,traj_004642,37,0,0.68,0,160.0,0.16,1,included,train
sub_000284,sub_000284,traj_004642,38,0,0.66,0,397.0,0.397,1,included,train
sub_000284,sub_000284,traj_004642,39,0,0.61,0,135.0,0.135,1,included,train
sub_000284,sub_000284,traj_004642,40,0,0.7,0,102.0,0.102,1,included,train
sub_000284,sub_000284,traj_004642,41,0,0.67,0,126.0,0.126,1,included,train
sub_000284,sub_000284,traj_004642,42,0,0.74,0,85.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,43,0,0.7,0,79.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,44,0,0.71,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_004642,45,0,0.77,0,1.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,46,0,0.75,0,119.0,0.119,1,included,train
sub_000284,sub_000284,traj_004642,47,0,0.62,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_004642,48,0,0.67,0,748.0,0.748,1,included,train
sub_000284,sub_000284,traj_004642,49,0,0.75,0,53.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,50,0,0.72,0,254.0,0.254,1,included,train
sub_000284,sub_000284,traj_004642,51,0,0.7,0,147.0,0.147,1,included,train
sub_000284,sub_000284,traj_004642,52,0,0.64,0,228.0,0.228,1,included,train
sub_000284,sub_000284,traj_004642,53,0,0.65,0,87.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,54,0,0.74,0,364.0,0.364,1,included,train
sub_000284,sub_000284,traj_004642,55,0,0.74,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_004642,56,0,0.66,0,444.0,0.444,1,included,train
sub_000284,sub_000284,traj_004642,57,0,0.68,0,59.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,58,0,0.74,0,52.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,59,0,0.7,0,14.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,60,0,0.67,0,1.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,61,0,0.64,0,1.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,62,0,0.69,0,994.0,0.994,1,included,train
sub_000284,sub_000284,traj_004642,63,0,0.75,0,343.0,0.343,1,included,train
sub_000284,sub_000284,traj_004642,64,0,0.75,0,472.0,0.472,1,included,train
sub_000284,sub_000284,traj_004642,65,0,0.72,0,226.0,0.226,1,included,train
sub_000284,sub_000284,traj_004642,66,0,0.68,0,80.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,67,0,0.76,0,169.0,0.169,1,included,train
sub_000284,sub_000284,traj_004642,68,0,0.69,0,17.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,69,0,0.73,0,64.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,70,0,0.67,0,27.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,71,0,0.67,0,12.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,72,0,0.71,0,22.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,73,0,0.74,0,23.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,74,0,0.68,0,489.0,0.489,1,included,train
sub_000284,sub_000284,traj_004642,75,0,0.67,0,230.0,0.23,1,included,train
sub_000284,sub_000284,traj_004642,76,0,0.68,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_004642,77,0,0.61,0,90.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,78,0,0.68,0,11.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,79,0,0.64,0,22.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,80,0,0.72,0,53.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,81,0,0.69,0,1.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,82,0,0.61,0,228.0,0.228,1,included,train
sub_000284,sub_000284,traj_004642,83,0,0.65,0,124.0,0.124,1,included,train
sub_000284,sub_000284,traj_004642,84,0,0.62,0,19.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,85,0,0.59,0,65.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,86,0,0.65,0,312.0,0.312,1,included,train
sub_000284,sub_000284,traj_004642,87,0,0.6,0,96.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,88,0,0.65,0,206.0,0.206,1,included,train
sub_000284,sub_000284,traj_004642,89,0,0.58,0,179.0,0.179,1,included,train
sub_000284,sub_000284,traj_004642,90,0,0.62,0,119.0,0.119,1,included,train
sub_000284,sub_000284,traj_004642,91,0,0.6,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_004642,92,0,0.52,0,99.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,93,0,0.52,0,10.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,94,0,0.56,0,981.0,0.981,1,included,train
sub_000284,sub_000284,traj_004642,95,0,0.59,0,171.0,0.171,1,included,train
sub_000284,sub_000284,traj_004642,96,0,0.49,0,4.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,97,0,0.56,0,56.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,98,0,0.58,0,442.0,0.442,1,included,train
sub_000284,sub_000284,traj_004642,99,0,0.55,0,334.0,0.334,1,included,train
sub_000284,sub_000284,traj_004642,100,0,0.55,0,1957.0,1.957,1,included,train
sub_000284,sub_000284,traj_004642,101,0,0.55,0,167.0,0.167,1,included,train
sub_000284,sub_000284,traj_004642,102,0,0.61,0,233.0,0.233,1,included,train
sub_000284,sub_000284,traj_004642,103,0,0.59,0,11.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,104,0,0.68,0,450.0,0.45,1,included,train
sub_000284,sub_000284,traj_004642,105,0,0.63,0,2430.0,2.43,1,included,train
sub_000284,sub_000284,traj_004642,106,0,0.63,0,1891.0,1.891,1,included,train
sub_000284,sub_000284,traj_004642,107,0,0.57,0,2025.0,2.025,1,included,train
sub_000284,sub_000284,traj_004642,108,0,0.69,0,587.0,0.587,1,included,train
sub_000284,sub_000284,traj_004642,109,0,0.55,0,292.0,0.292,1,included,train
sub_000284,sub_000284,traj_004642,110,0,0.61,0,96.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,111,0,0.7,0,,1.0,0,missing,train
sub_000284,sub_000284,traj_004642,112,0,0.77,0,1.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,113,0,0.71,0,838.0,0.838,1,included,train
sub_000284,sub_000284,traj_004642,114,0,0.66,0,177.0,0.177,1,included,train
sub_000284,sub_000284,traj_004642,115,0,0.65,0,20.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,116,0,0.74,0,50.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,117,0,0.7,0,304.0,0.304,1,included,train
sub_000284,sub_000284,traj_004642,118,0,0.74,0,12.0,1.0,0,below_100_ms,train
sub_000284,sub_000284,traj_004642,119,0,0.72,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,0,0,0.43,1,547.0,0.547,1,included,train
sub_000311,sub_000311,traj_003733,1,2,0.56,0,306.0,0.306,1,included,train
sub_000311,sub_000311,traj_003733,2,1,0.78,0,1.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,3,3,0.21,0,109.0,0.109,1,included,train
sub_000311,sub_000311,traj_003733,4,1,0.74,0,66.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,5,1,0.81,0,284.0,0.284,1,included,train
sub_000311,sub_000311,traj_003733,6,1,0.86,0,325.0,0.325,1,included,train
sub_000311,sub_000311,traj_003733,7,1,0.79,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,8,1,0.76,0,236.0,0.236,1,included,train
sub_000311,sub_000311,traj_003733,9,1,0.82,0,246.0,0.246,1,included,train
sub_000311,sub_000311,traj_003733,10,1,0.81,0,367.0,0.367,1,included,train
sub_000311,sub_000311,traj_003733,11,1,0.82,0,321.0,0.321,1,included,train
sub_000311,sub_000311,traj_003733,12,1,0.84,0,174.0,0.174,1,included,train
sub_000311,sub_000311,traj_003733,13,1,0.81,0,372.0,0.372,1,included,train
sub_000311,sub_000311,traj_003733,14,1,0.78,0,135.0,0.135,1,included,train
sub_000311,sub_000311,traj_003733,15,1,0.79,0,286.0,0.286,1,included,train
sub_000311,sub_000311,traj_003733,16,1,0.72,0,86.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,17,1,0.8,0,234.0,0.234,1,included,train
sub_000311,sub_000311,traj_003733,18,1,0.72,0,38.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,19,1,0.82,0,142.0,0.142,1,included,train
sub_000311,sub_000311,traj_003733,20,1,0.76,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,21,1,0.74,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,22,1,0.69,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,23,1,0.65,0,360.0,0.36,1,included,train
sub_000311,sub_000311,traj_003733,24,0,0.56,0,213.0,0.213,1,included,train
sub_000311,sub_000311,traj_003733,25,2,0.58,0,292.0,0.292,1,included,train
sub_000311,sub_000311,traj_003733,26,1,0.66,0,544.0,0.544,1,included,train
sub_000311,sub_000311,traj_003733,27,3,0.23,0,52.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,28,0,0.55,0,225.0,0.225,1,included,train
sub_000311,sub_000311,traj_003733,29,2,0.64,0,313.0,0.313,1,included,train
sub_000311,sub_000311,traj_003733,30,1,0.59,0,2.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,31,2,0.5,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,32,2,0.52,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,33,0,0.57,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,34,1,0.63,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,35,3,0.17,0,55.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,36,1,0.58,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,37,0,0.55,0,110.0,0.11,1,included,train
sub_000311,sub_000311,traj_003733,38,0,0.59,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,39,2,0.58,0,7.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,40,0,0.54,0,53.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,41,0,0.54,0,93.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,42,2,0.6,0,82.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,43,2,0.66,0,137.0,0.137,1,included,train
sub_000311,sub_000311,traj_003733,44,2,0.7,0,282.0,0.282,1,included,train
sub_000311,sub_000311,traj_003733,45,2,0.53,0,133.0,0.133,1,included,train
sub_000311,sub_000311,traj_003733,46,1,0.46,0,165.0,0.165,1,included,train
sub_000311,sub_000311,traj_003733,47,2,0.63,0,166.0,0.166,1,included,train
sub_000311,sub_000311,traj_003733,48,0,0.72,0,24.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,49,0,0.64,0,181.0,0.181,1,included,train
sub_000311,sub_000311,traj_003733,50,3,0.06,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,51,2,0.68,0,44.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,52,0,0.65,0,127.0,0.127,1,included,train
sub_000311,sub_000311,traj_003733,53,1,0.59,0,54.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,54,2,0.67,0,38.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,55,0,0.71,0,234.0,0.234,1,included,train
sub_000311,sub_000311,traj_003733,56,0,0.6,0,1.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,57,2,0.72,0,46.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,58,2,0.73,0,81.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,59,2,0.67,0,129.0,0.129,1,included,train
sub_000311,sub_000311,traj_003733,60,1,0.45,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,61,2,0.71,0,23.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,62,2,0.75,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,63,2,0.76,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,64,2,0.67,0,38.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,65,2,0.6,0,1.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,66,2,0.68,0,459.0,0.459,1,included,train
sub_000311,sub_000311,traj_003733,67,2,0.71,0,1347.0,1.347,1,included,train
sub_000311,sub_000311,traj_003733,68,2,0.61,0,188.0,0.188,1,included,train
sub_000311,sub_000311,traj_003733,69,2,0.55,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,70,2,0.69,0,703.0,0.703,1,included,train
sub_000311,sub_000311,traj_003733,71,0,0.59,0,331.0,0.331,1,included,train
sub_000311,sub_000311,traj_003733,72,2,0.73,0,130.0,0.13,1,included,train
sub_000311,sub_000311,traj_003733,73,2,0.71,0,326.0,0.326,1,included,train
sub_000311,sub_000311,traj_003733,74,1,0.56,0,199.0,0.199,1,included,train
sub_000311,sub_000311,traj_003733,75,3,0.37,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,76,2,0.72,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,77,2,0.79,0,96.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,78,2,0.69,0,224.0,0.224,1,included,train
sub_000311,sub_000311,traj_003733,79,2,0.76,0,309.0,0.309,1,included,train
sub_000311,sub_000311,traj_003733,80,2,0.72,0,6.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,81,2,0.77,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,82,2,0.69,0,213.0,0.213,1,included,train
sub_000311,sub_000311,traj_003733,83,2,0.69,0,47.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,84,2,0.68,0,127.0,0.127,1,included,train
sub_000311,sub_000311,traj_003733,85,2,0.72,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,86,2,0.76,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,87,2,0.7,0,191.0,0.191,1,included,train
sub_000311,sub_000311,traj_003733,88,2,0.63,0,113.0,0.113,1,included,train
sub_000311,sub_000311,traj_003733,89,0,0.61,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,90,2,0.61,0,67.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,91,2,0.59,0,390.0,0.39,1,included,train
sub_000311,sub_000311,traj_003733,92,1,0.59,0,192.0,0.192,1,included,train
sub_000311,sub_000311,traj_003733,93,2,0.55,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,94,0,0.72,0,4.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,95,0,0.69,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,96,0,0.68,0,76.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,97,0,0.74,0,71.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,98,0,0.64,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,99,2,0.46,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,100,0,0.71,0,253.0,0.253,1,included,train
sub_000311,sub_000311,traj_003733,101,0,0.71,0,67.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,102,0,0.69,0,80.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,103,0,0.62,0,483.0,0.483,1,included,train
sub_000311,sub_000311,traj_003733,104,0,0.66,0,68.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,105,0,0.64,0,265.0,0.265,1,included,train
sub_000311,sub_000311,traj_003733,106,2,0.4,0,179.0,0.179,1,included,train
sub_000311,sub_000311,traj_003733,107,1,0.43,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,108,3,0.47,0,51.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,109,0,0.72,0,5.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,110,0,0.72,0,140.0,0.14,1,included,train
sub_000311,sub_000311,traj_003733,111,0,0.72,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,112,0,0.67,0,28.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,113,0,0.74,0,132.0,0.132,1,included,train
sub_000311,sub_000311,traj_003733,114,0,0.78,0,53.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,115,0,0.82,0,118.0,0.118,1,included,train
sub_000311,sub_000311,traj_003733,116,0,0.76,0,92.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_003733,117,0,0.72,0,550.0,0.55,1,included,train
sub_000311,sub_000311,traj_003733,118,0,0.81,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_003733,119,0,0.88,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_006295,0,0,0.73,1,535.0,0.535,1,included,train
sub_000311,sub_000311,traj_006295,1,0,0.62,0,39.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_006295,2,2,0.51,0,225.0,0.225,1,included,train
sub_000311,sub_000311,traj_006295,3,1,0.99,0,266.0,0.266,1,included,train
sub_000311,sub_000311,traj_006295,4,3,0.34,0,237.0,0.237,1,included,train
sub_000311,sub_000311,traj_006295,5,1,0.84,0,80.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_006295,6,1,0.92,0,42.0,1.0,0,below_100_ms,train
sub_000311,sub_000311,traj_006295,7,1,0.89,0,613.0,0.613,1,included,train
sub_000311,sub_000311,traj_006295,8,1,0.87,0,328.0,0.328,1,included,train
sub_000311,sub_000311,traj_006295,9,1,0.84,0,266.0,0.266,1,included,train
sub_000311,sub_000311,traj_006295,10,1,0.83,0,235.0,0.235,1,included,train
sub_000311,sub_000311,traj_006295,11,1,0.83,0,268.0,0.268,1,included,train
sub_000311,sub_000311,traj_006295,12,1,0.79,0,322.0,0.322,1,included,train
sub_000311,sub_000311,traj_006295,13,1,0.76,0,266.0,0.266,1,included,train
sub_000311,sub_000311,traj_006295,14,1,0.81,0,220.0,0.22,1,included,train
sub_000311,sub_000311,traj_006295,15,1,0.76,0,166.0,0.166,1,included,train
sub_000311,sub_000311,traj_006295,16,1,0.84,0,261.0,0.261,1,included,train
sub_000311,sub_000311,traj_006295,17,1,0.75,0,132.0,0.132,1,included,train
sub_000311,sub_000311,traj_006295,18,1,0.77,0,172.0,0.172,1,included,train
sub_000311,sub_000311,traj_006295,19,1,0.79,0,234.0,0.234,1,included,train
sub_000311,sub_000311,traj_006295,20,1,0.76,0,135.0,0.135,1,included,train
sub_000311,sub_000311,traj_006295,21,1,0.71,0,,1.0,0,missing,train
sub_000311,sub_000311,traj_006295,22,1,0.79,0,328.0,0.328,1,included,train
sub_000311,sub_000311,traj_006295,23,1,0.83,0,368.0,0.368,1,included,train
sub_000311,sub_000311,traj_006295,24,1,0.78,0,559.0,0.559,1,included,train
sub_000311,sub_000311,traj_006295,25,1,0.77,0,334.0,0.334,1,included,train
sub_000311,sub_000311,traj_006295,26,1,0.72,0,724.0,0.724,1,included,train
sub_000311,sub_000311,traj_006295,27,1,0.75,0,348.0,0.348,1,included,train
sub_000311,sub_000311,traj_006295,28,1,0.75,0,395.0,0.395,1,included,train
sub_000311,sub_000311,traj_006295,29,1,0.74,0,369.0,0.369,1,included,train
sub_000311,sub_000311,traj_006295,30,1,0.76,0,443.0,0.443,1,included,train
sub_000311,sub_000311,traj_006295,31,1,0.74,0,333.0,0.333,1,included,train
sub_000311,sub_000311,traj_006295,32,1,0.8,0,320.0,0.32,1,included,train
sub_000311,sub_000311,traj_006295,33,1,0.81,0,393.0,0.393,1,included,train
sub_000311,sub_000311,traj_006295,34,1,0.75,0,322.0,0.322,1,included,train
